12.246886566	2.37254100420161	533	29.0562405516408	44.33885631	5.242090076	7.99925503888754	0.054514522610958
12.282539802	2.42886245237256	535	29.8325997448493	44.02377701	5.205218669	7.68130796284051	0.055761868681961
11.801221116	2.4429428144153	537	28.8297083266583	45.23912131	5.349133546	8.39377556820859	0.053686607684652
11.890354206	2.4429428144153	536	29.0474553684005	44.80440698	5.249315878	8.09683609051498	0.054193013747016
11.94383406	2.41478209032982	539	28.8417565779593	44.4929274	5.393082453	8.31967447596149	0.053509752463747
11.979487296	2.4429428144153	539	29.2652024101426	44.27935551	4.974672677	7.52686746955232	0.054295366252584
12.264713184	2.46406335747941	539	30.2210303466891	44.59308543	5.315197998	7.84291851346976	0.056068701941909
12.104273622	2.45702317645804	539	29.7404808234437	45.10299091	5.190523529	7.87169975281927	0.055177144384868
11.872527588	2.4429428144153	540	29.003905960052	44.41505899	5.672860694	8.68712106269738	0.053710936963059
11.961660678	2.44998299543667	544	29.3058652582835	45.20242837	5.084782093	7.84295212955448	0.053871075842433
11.248595958	2.42182227135119	544	27.2421002125154	44.12096888	5.507329997	8.91960361036683	0.050077390096536
11.94383406	2.45702317645804	545	29.346277101189	43.73283104	4.938589021	7.35965514421731	0.053846380002182
12.336019656	2.46406335747941	545	30.3967340114954	45.31066591	4.859172298	7.2432891148944	0.055773823874304
11.67643479	2.47110353850078	547	28.8536793266426	45.20354968	5.282763306	8.27622885965713	0.052748956721467
11.801221116	2.47110353850078	548	29.1620392583777	44.05528664	4.837616785	7.30821984804865	0.053215400106529
11.783394498	2.47814371952215	548	29.2009450698706	42.45547717	5.095806519	7.40883203651397	0.053286396112903
11.622954936	2.48518390054352	550	28.8851804836901	43.24555629	5.062443346	7.57925604127681	0.052518509970346
11.801221116	2.47814371952215	549	29.2451219913076	43.7595983	5.289462262	7.91464449616338	0.053269803262855
12.03296715	2.49222408156489	552	29.9888505039093	45.10876887	5.075285785	7.63416701800283	0.054327627724473
11.94383406	2.47814371952215	552	29.5985373628038	45.31569737	5.341461539	8.17783837247996	0.053620538700731
12.104273622	2.47814371952215	552	29.9961296557369	42.97610494	5.41851601	7.76322530064451	0.054340814593726
12.086447004	2.48518390054352	554	30.0370435091133	43.36596451	5.135575625	7.41448439240036	0.054218490088652
11.997313914	2.50630444360763	554	30.0689211740139	44.28584437	5.661546294	8.33838888394562	0.054276031000025
12.139926858	2.513344624629	554	30.5118199119435	43.85952763	4.919508864	7.07159833695066	0.055075487205674
